t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,ADC_B_RAW,ADC_B_OFS,XSPARE5,FAULT_UV_CNT
134.555,13:16:58.710,461.867,35.229,16271.348,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.225,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
134.618,13:16:58.966,461.867,35.229,16271.348,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.225,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
134.874,13:16:59.110,462.221,35.148,16246.053,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.254,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.018,13:16:59.174,462.221,35.148,16246.053,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.254,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.082,13:16:59.238,462.221,35.148,16246.053,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.254,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.146,13:16:59.382,462.221,35.148,16246.053,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.254,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.290,13:16:59.445,461.936,35.222,16270.426,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.254,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.354,13:16:59.509,461.936,35.222,16270.426,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.254,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.418,13:16:59.653,461.936,35.222,16270.426,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.239,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.562,13:16:59.717,461.936,35.222,16270.426,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.239,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.626,13:16:59.973,461.936,35.222,16270.426,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.239,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
135.882,13:17:00.117,462.139,35.157,16247.432,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.243,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.025,13:17:00.181,462.139,35.157,16247.432,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.243,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.089,13:17:00.245,460.505,35.521,16357.685,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.243,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.153,13:17:00.389,460.505,35.521,16357.685,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.249,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.297,13:17:00.453,460.505,35.521,16357.685,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.249,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.361,13:17:00.517,460.505,35.521,16357.685,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.249,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.425,13:17:00.661,460.505,35.521,16357.685,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.270,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.569,13:17:00.725,460.591,35.510,16355.692,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.270,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.633,13:17:00.980,460.591,35.510,16355.692,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.270,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
136.889,13:17:01.124,459.149,35.821,16446.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.319,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.033,13:17:01.188,459.149,35.821,16446.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.319,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.097,13:17:01.252,459.149,35.821,16446.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.319,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.161,13:17:01.396,459.149,35.821,16446.961,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.319,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.305,13:17:01.460,460.390,35.542,16363.190,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.319,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.369,13:17:01.524,460.390,35.542,16363.190,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.857,49.037,0.940,64.319,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.433,13:17:01.668,460.390,35.542,16363.190,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.356,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.576,13:17:01.732,460.390,35.542,16363.190,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.356,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.641,13:17:01.988,460.390,35.542,16363.190,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.356,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
137.896,13:17:02.132,464.481,34.602,16072.085,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.376,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.041,13:17:02.196,464.481,34.602,16072.085,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.376,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.104,13:17:02.260,464.535,34.586,16066.170,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.376,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.168,13:17:02.404,464.535,34.586,16066.170,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.385,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.312,13:17:02.467,464.535,34.586,16066.170,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.385,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.376,13:17:02.531,464.535,34.586,16066.170,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.385,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.440,13:17:02.675,464.535,34.586,16066.170,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.584,13:17:02.739,458.514,35.947,16482.252,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.648,13:17:02.995,458.514,35.947,16482.252,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
138.904,13:17:03.139,458.514,35.947,16482.252,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.445,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.047,13:17:03.203,458.582,35.942,16482.146,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.445,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.111,13:17:03.267,458.582,35.942,16482.146,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.445,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.175,13:17:03.411,458.582,35.942,16482.146,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.445,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.320,13:17:03.475,464.876,34.500,16038.242,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.445,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.383,13:17:03.539,464.876,34.500,16038.242,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.445,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.447,13:17:03.683,464.876,34.500,16038.242,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.434,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.591,13:17:03.747,464.876,34.500,16038.242,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.434,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.655,13:17:04.002,464.876,34.500,16038.242,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.434,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
139.911,13:17:04.146,462.730,35.014,16202.200,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.474,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.055,13:17:04.210,462.730,35.014,16202.200,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.474,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.119,13:17:04.274,462.730,35.014,16202.200,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.474,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.183,13:17:04.418,460.881,35.432,16329.850,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.449,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.327,13:17:04.482,460.881,35.432,16329.850,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.449,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.391,13:17:04.546,460.881,35.432,16329.850,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.449,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.455,13:17:04.690,460.881,35.432,16329.850,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.449,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.599,13:17:04.754,462.719,35.027,16207.581,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.449,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.662,13:17:05.010,462.719,35.027,16207.581,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,64.449,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
140.918,13:17:05.154,462.719,35.027,16207.581,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.499,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.062,13:17:05.218,461.041,35.395,16318.641,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.499,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.126,13:17:05.282,461.041,35.395,16318.641,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.499,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.190,13:17:05.425,461.041,35.395,16318.641,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.499,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.334,13:17:05.489,461.041,35.395,16318.641,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.499,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.398,13:17:05.553,464.894,34.491,16034.882,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.499,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.462,13:17:05.697,464.894,34.491,16034.882,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.461,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.606,13:17:05.761,464.894,34.491,16034.882,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.461,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.670,13:17:06.017,464.894,34.491,16034.882,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.461,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
141.926,13:17:06.161,461.090,35.387,16316.673,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.491,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.070,13:17:06.225,461.090,35.387,16316.673,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.491,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.134,13:17:06.289,461.090,35.387,16316.673,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.491,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.198,13:17:06.433,465.155,34.436,16018.078,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.519,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.341,13:17:06.497,465.155,34.436,16018.078,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.519,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.405,13:17:06.561,465.155,34.436,16018.078,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.519,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.469,13:17:06.705,465.155,34.436,16018.078,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.519,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.613,13:17:06.769,461.179,35.366,16310.013,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.519,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.677,13:17:07.024,461.179,35.366,16310.013,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.519,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
142.933,13:17:07.168,461.179,35.366,16310.013,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.527,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.064,13:17:07.220,462.194,35.147,16244.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.527,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.125,13:17:07.280,462.194,35.147,16244.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.527,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.189,13:17:07.424,462.194,35.147,16244.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.527,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.333,13:17:07.488,462.194,35.147,16244.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.527,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.397,13:17:07.552,461.420,35.299,16287.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,64.527,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.461,13:17:07.696,461.420,35.299,16287.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.531,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.605,13:17:07.760,461.420,35.299,16287.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.531,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.668,13:17:07.824,461.420,35.299,16287.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.531,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
143.732,13:17:08.160,461.420,35.299,16287.908,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.520,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.068,13:17:08.304,461.436,35.301,16289.036,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.520,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.212,13:17:08.367,462.049,35.154,16242.879,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.520,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.276,13:17:08.431,462.049,35.154,16242.879,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.520,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.340,13:17:08.575,462.049,35.154,16242.879,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.526,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.484,13:17:08.639,462.049,35.154,16242.879,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.526,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.548,13:17:08.703,462.049,35.154,16242.879,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.526,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.612,13:17:08.847,461.365,35.319,16294.730,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.545,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
144.756,13:17:09.103,461.365,35.319,16294.730,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.545,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.012,13:17:09.247,461.872,35.190,16253.138,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.155,13:17:09.311,461.872,35.190,16253.138,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.219,13:17:09.375,461.872,35.190,16253.138,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.283,13:17:09.519,461.872,35.190,16253.138,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.431,13:17:09.586,465.479,34.322,15976.281,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.491,13:17:09.647,465.479,34.322,15976.281,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.555,13:17:09.791,465.479,34.322,15976.281,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.056,48.237,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.699,13:17:09.855,465.479,34.322,15976.281,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.056,48.237,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
145.763,13:17:10.111,465.479,34.322,15976.281,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.056,48.237,0.940,64.552,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.019,13:17:10.255,465.361,34.355,15987.585,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.550,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.163,13:17:10.319,465.361,34.355,15987.585,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.550,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.227,13:17:10.382,461.445,35.279,16279.393,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,64.550,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.292,13:17:10.526,461.445,35.279,16279.393,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.536,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.436,13:17:10.591,461.445,35.279,16279.393,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.536,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.499,13:17:10.654,461.445,35.279,16279.393,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.536,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.563,13:17:10.798,461.445,35.279,16279.393,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.536,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.707,13:17:10.863,457.312,36.153,16533.344,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.536,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
146.772,13:17:11.118,457.312,36.153,16533.344,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,64.536,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
147.026,13:17:11.263,457.312,36.153,16533.344,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.633,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
147.171,13:17:11.327,457.535,36.116,16524.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.633,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
147.235,13:17:11.391,457.535,36.116,16524.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.633,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
147.299,13:17:11.534,457.535,36.116,16524.209,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.633,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
147.443,13:17:11.599,462.922,34.934,16171.885,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.633,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
147.507,13:17:11.662,462.922,34.934,16171.885,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.817,48.637,0.940,64.633,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
