t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
12.919,13:09:56.200,534.586,1.750,935.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,47.943,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
12.983,13:09:56.264,534.808,1.621,866.979,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,47.943,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
13.045,13:09:56.407,534.808,1.621,866.979,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,48.057,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
13.190,13:09:56.471,534.808,1.621,866.979,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,48.057,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
13.255,13:09:56.535,534.808,1.621,866.979,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.100,5.100,0.105,48.057,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
13.319,13:09:56.679,534.808,1.621,866.979,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.300,5.300,0.109,48.173,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
13.462,13:09:56.743,535.144,1.365,730.633,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.300,5.300,0.109,48.173,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
13.526,13:09:56.998,535.144,1.365,730.633,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.300,5.300,0.109,48.173,5.000,103.0,47.0,-2.0,-6.410256385803223
13.781,13:09:57.142,535.136,1.384,740.563,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.319,5.500,0.109,48.180,5.000,103.0,47.0,-2.0,-6.410256385803223
13.926,13:09:57.207,535.136,1.384,740.563,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.319,5.500,0.109,48.180,5.000,103.0,47.0,-2.0,-6.410256385803223
13.989,13:09:57.270,535.136,1.384,740.563,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.319,5.500,0.109,48.180,5.000,103.0,47.0,-2.0,-6.410256385803223
14.054,13:09:57.415,535.136,1.384,740.563,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.319,5.500,0.109,48.180,5.000,103.0,47.0,-2.0,-6.410256385803223
14.198,13:09:57.479,535.100,1.407,753.065,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,5.319,5.500,0.109,48.180,5.000,103.0,47.0,-2.0,-6.410256385803223
