iso,t_s,sts,mode,hz,P_W,VDC,IDC,drive_C,Q_m3h,vel_ms,QperP,bore_mm,M91_pct,transit_us,pos_total,fault,mod_idx,headroom_pct,panel_C,f_rot,f_slip,foc_id,foc_iq,psir,foc_md,te_Nm,p_est_W,foc_idref,foc_iqref,v_dem,vlim,v_left,on_ceiling,stop_r,f_uv_n,f_oc_n,idq_pk,mppt_voc,mppt_vhold,mppt_vratio,run_kwh,rpm,ps_spread,ps_flags,ps_ru,ps_rv,ps_rw,ps_leak,foc_rs,foc_rr,foc_lm,foc_sigls,tune_sts,shed,shed_min,cap_state,resets
2026-09-07 16:53:34,36913.6,ON,MPPT,27.64,3534.7,487.3,7.25,43.9,4.9207,0.14125,1.392,111.0,,180.77,4862.8968,0,0.2,48.7,0.0,27.185,0.539,18.25,9.91,0.975,2,13.82,3058.5,17.05,11.25,190.5,251.2,60.8,0,0,97,40,48.95,533.5,320.1,0.9189,107.402,1631.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:53:38,36918.2,ON,MPPT,28.06,3093.8,498.2,6.21,43.7,5.7595,0.16533,1.862,111.0,97.63,,4862.9041,0,0.2,49.0,0.0,27.394,0.475,17.77,10.88,0.975,2,15.17,2648.4,17.05,9.85,160.1,256.8,96.7,0,0,97,40,48.95,533.5,320.1,0.9315,107.4058,1643.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:53:41,36921.8,ON,MPPT,28.04,3728.7,478.4,7.79,43.8,5.7779,0.16586,1.55,111.0,,180.774,4862.909,0,0.2,46.9,0.0,27.809,0.588,16.1,11.73,0.975,2,16.36,3270.1,17.05,11.78,173.0,246.7,73.6,0,0,97,40,48.95,533.5,320.1,0.9026,107.4094,1668.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:53:45,36925.3,ON,MPPT,27.46,3045.6,499.0,6.1,43.8,5.3886,0.15468,1.769,111.0,,180.772,4862.9152,0,0.2,50.2,0.0,26.633,0.442,17.62,7.31,0.975,2,10.18,2600.8,17.05,8.76,190.5,257.3,66.8,0,0,97,40,48.95,533.5,320.1,0.9374,107.4128,1598.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:53:48,36928.9,ON,MPPT,28.29,3416.5,490.3,6.97,43.6,5.3568,0.15377,1.568,111.0,97.63,,4862.9212,0,0.2,47.8,0.0,27.417,0.535,15.58,11.37,0.975,2,15.85,2890.1,17.05,10.96,169.6,252.8,83.2,0,0,97,40,48.95,533.5,320.1,0.9078,107.416,1645.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:53:59,36939.8,ON,MPPT,28.44,3718.3,477.1,7.79,43.7,5.5905,0.16048,1.504,111.0,,180.773,4862.9363,0,0.2,46.0,0.0,26.98,0.6,15.48,13.03,0.975,2,18.16,3247.3,17.05,12.47,166.1,246.0,79.8,0,0,97,40,48.95,533.5,320.1,0.8818,107.4263,1618.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:03,36943.3,ON,MPPT,27.46,3445.6,489.1,7.04,43.8,5.4428,0.15624,1.58,111.0,,180.768,4862.9424,0,0.2,49.2,0.0,27.621,0.525,17.52,11.47,0.976,2,15.99,2990.4,17.05,10.44,157.4,252.2,94.8,0,0,97,40,48.95,533.5,320.1,0.9211,107.4295,1657.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:06,36946.9,ON,MPPT,27.89,3070.9,498.0,6.17,43.7,5.4602,0.15674,1.778,111.0,,180.767,4862.9485,0,0.2,49.3,0.0,27.619,0.477,18.18,9.17,0.975,2,12.79,2660.6,17.05,9.22,174.4,256.7,82.3,0,0,97,40,48.95,533.5,320.1,0.93,107.4326,1657.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:10,36950.5,ON,MPPT,28.06,3738.8,471.6,7.93,43.8,5.6461,0.16207,1.51,111.0,,180.767,4862.9531,0,0.2,46.1,0.0,26.529,0.596,18.74,13.29,0.975,2,18.52,3310.4,17.05,12.13,158.4,243.1,84.8,0,0,97,40,48.95,533.5,320.1,0.8893,107.4362,1591.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:14,36954.0,ON,MPPT,27.29,3131.6,496.8,6.3,43.8,5.7781,0.16586,1.845,111.0,97.62,,4862.9594,0,0.2,50.3,0.0,26.607,0.475,18.64,9.47,0.975,2,13.2,2774.0,17.05,9.91,176.7,256.1,79.5,0,0,97,40,48.95,533.5,320.1,0.9331,107.4396,1596.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:23,36963.5,ON,MPPT,27.26,3207.1,494.8,6.48,43.8,5.665,0.16262,1.766,111.0,,180.759,4862.974,0,0.2,50.1,0.0,27.233,0.475,18.11,8.48,0.976,2,11.83,2767.2,17.05,9.6,185.7,255.1,69.4,0,0,97,40,48.95,533.5,320.1,0.9313,107.4483,1634.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:27,36967.1,ON,MPPT,28.09,3194.6,495.0,6.45,43.6,5.697,0.16353,1.783,111.0,,180.763,4862.9803,0,0.2,48.6,0.0,27.2,0.515,18.65,11.43,0.975,2,15.94,2798.5,17.05,10.86,167.5,255.2,87.7,0,0,97,40,48.95,533.5,320.1,0.9212,107.4514,1632.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:30,36970.6,ON,MPPT,27.86,3668.5,479.4,7.65,43.7,5.7049,0.16376,1.555,111.0,,180.765,4862.9851,0,0.2,47.4,0.0,26.993,0.585,17.58,13.5,0.975,2,18.81,3266.9,17.05,12.15,154.6,247.2,92.6,0,0,97,40,48.95,533.5,320.1,0.9003,107.4551,1619.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:34,36974.2,ON,MPPT,27.46,3075.2,497.6,6.18,43.8,5.6727,0.16284,1.845,111.0,,180.767,4862.9914,0,0.2,50.0,0.0,27.186,0.45,17.66,9.99,0.975,2,13.93,2628.5,17.05,9.36,163.5,256.6,93.1,0,0,97,40,48.95,533.5,320.1,0.9346,107.4584,1631.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:37,36977.8,ON,MPPT,28.24,3458.7,487.5,7.09,43.6,5.7709,0.16566,1.669,111.0,97.63,,4862.9962,0,0.2,47.6,0.0,27.747,0.553,16.5,10.46,0.975,2,14.57,3007.4,17.05,10.91,180.6,251.3,70.7,0,0,97,40,48.95,533.5,320.1,0.9106,107.4613,1664.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:47,36987.6,ON,MPPT,27.84,3571.0,483.2,7.39,43.6,4.9061,0.14083,1.374,111.0,97.63,,4863.0114,0,0.2,47.8,0.0,27.196,0.554,15.4,10.02,0.975,2,13.96,3090.7,17.05,10.83,184.7,249.1,64.4,0,0,97,40,48.95,533.5,320.1,0.9122,107.4707,1631.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:51,36991.2,ON,MPPT,27.66,3034.0,498.2,6.09,43.6,4.9146,0.14108,1.62,111.0,,180.71,4863.0169,0,0.2,49.7,0.0,26.938,0.448,17.27,7.38,0.975,2,10.28,2580.9,17.05,9.27,198.3,256.9,58.6,0,0,97,40,48.95,533.5,320.1,0.9341,107.4735,1616.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:54,36994.8,ON,MPPT,28.04,3625.2,480.0,7.55,43.7,4.7391,0.13604,1.307,111.0,,180.721,4863.0209,0,0.2,47.1,0.0,27.651,0.578,17.79,12.07,0.976,2,16.83,3154.9,17.05,11.6,165.7,247.5,81.8,0,0,97,40,48.95,533.5,320.1,0.9019,107.4769,1659.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:54:58,36998.3,ON,MPPT,27.46,3105.4,496.4,6.26,43.7,5.0382,0.14462,1.622,111.0,97.62,,4863.0263,0,0.2,49.9,0.0,27.15,0.457,16.23,9.58,0.975,2,13.35,2657.5,17.05,8.85,161.5,255.9,94.4,0,0,97,40,48.95,533.5,320.1,0.9324,107.4803,1629.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:02,37002.0,ON,MPPT,28.24,3549.7,483.1,7.35,43.6,5.0355,0.14454,1.419,111.0,,180.76,4863.0319,0,0.2,47.1,0.0,27.299,0.569,16.62,12.03,0.975,2,16.77,3089.0,17.05,11.7,168.9,249.1,80.2,0,0,97,40,48.95,533.5,320.1,0.9029,107.4836,1637.9,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:11,37011.4,ON,MPPT,27.86,2773.4,502.1,5.52,43.5,5.6039,0.16086,2.021,111.0,,180.754,4863.0453,0,0.2,49.8,0.0,27.232,0.399,17.06,6.58,0.975,2,9.16,2317.3,17.05,7.95,192.3,258.9,66.6,0,0,97,40,48.95,533.5,320.1,0.9405,107.4919,1633.9,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:15,37014.9,ON,MPPT,28.24,3647.2,455.2,8.01,43.6,4.518,0.12969,1.239,111.0,,180.758,4863.0509,0,0.2,43.9,0.0,26.722,0.568,16.98,12.0,0.975,2,16.73,3201.1,17.05,11.41,161.3,234.7,73.4,0,0,97,40,48.95,533.5,320.1,0.7815,107.4952,1603.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,0.9,0.1,2,239
2026-09-07 16:55:18,37018.5,ON,MPPT,27.66,3474.7,485.4,7.16,43.6,3.1761,0.09117,0.914,111.0,97.62,,4863.054,0,0.2,48.4,0.0,27.624,0.552,17.12,10.22,0.975,2,14.24,3045.1,17.05,11.44,188.4,250.3,61.9,0,0,97,40,48.95,533.5,320.1,0.91,107.4986,1657.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:22,37022.1,ON,MPPT,27.66,3079.3,496.3,6.2,43.6,3.2565,0.09348,1.058,111.0,,180.754,4863.0574,0,0.2,49.5,0.0,27.359,0.458,17.18,7.79,0.975,2,10.86,2625.4,17.05,9.56,195.7,255.9,60.1,0,0,97,40,48.95,533.5,320.1,0.9289,107.5018,1641.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:25,37025.7,ON,MPPT,27.66,3372.6,488.4,6.91,43.6,4.3794,0.12571,1.299,111.0,,180.752,4863.0607,0,0.2,48.7,0.0,26.194,0.511,15.48,12.07,0.975,2,16.83,2891.3,17.05,10.73,151.9,251.8,99.9,0,0,97,40,48.95,533.5,320.1,0.9202,107.5047,1571.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:35,37035.0,ON,MPPT,25.84,3474.0,441.3,7.87,43.7,4.407,0.1265,1.269,111.0,,180.776,4863.0732,0,0.2,47.0,0.0,26.521,0.387,16.08,9.47,0.974,2,13.19,2318.5,17.05,8.14,147.7,227.5,79.8,0,0,97,40,48.95,533.5,320.1,0.9451,107.5131,1591.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,0.976,0.1,2,239
2026-09-07 16:55:38,37038.6,ON,MPPT,27.89,3025.8,496.8,6.09,43.4,4.4782,0.12855,1.48,111.0,,180.771,4863.077,0,0.2,49.2,0.0,27.147,0.474,18.1,9.31,0.975,2,12.98,2634.7,17.05,9.33,174.3,256.1,81.8,0,0,97,40,48.95,533.5,320.1,0.9261,107.5161,1628.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:42,37042.1,ON,MPPT,27.66,3565.6,479.7,7.43,43.6,4.2286,0.12138,1.186,111.0,,180.767,4863.0818,0,0.2,47.8,0.0,26.658,0.569,15.27,13.48,0.975,2,18.79,3147.4,17.05,11.87,150.2,247.3,97.1,0,0,97,40,48.95,533.5,320.1,0.9008,107.5196,1599.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:45,37045.6,ON,MPPT,27.26,2874.0,499.7,5.75,43.6,4.2053,0.12071,1.463,111.0,,180.766,4863.0854,0,0.2,50.6,0.0,27.491,0.409,17.83,6.33,0.975,2,8.83,2427.5,17.05,7.82,190.1,257.7,67.5,0,0,97,40,48.95,533.5,320.1,0.9388,107.5228,1649.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:49,37049.2,ON,MPPT,28.09,3142.9,493.8,6.36,43.4,4.3257,0.12417,1.376,111.0,,180.765,4863.0901,0,0.2,48.5,0.0,28.476,0.511,16.04,10.46,0.976,2,14.59,2749.0,17.05,10.39,173.8,254.6,80.8,0,0,97,40,48.95,533.5,320.1,0.9094,107.5258,1708.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:55:58,37058.4,ON,MPPT,28.06,3061.1,495.5,6.18,43.4,3.9944,0.11466,1.305,111.0,,180.762,4863.1003,0,0.2,48.7,0.0,26.664,0.48,16.99,11.9,0.975,2,16.59,2634.6,17.05,10.12,147.2,255.5,108.3,0,0,97,40,48.95,533.5,320.1,0.9245,107.5336,1599.9,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:02,37062.0,ON,MPPT,27.64,3544.5,479.6,7.39,43.6,3.985,0.11439,1.124,111.0,,180.77,4863.1047,0,0.2,47.8,0.0,26.434,0.557,19.15,12.97,0.975,2,18.08,3095.6,17.05,11.4,151.3,247.3,96.0,0,0,97,40,48.95,533.5,320.1,0.9049,107.5372,1586.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:05,37065.6,ON,MPPT,27.46,2847.5,499.9,5.7,43.6,3.9647,0.11381,1.392,111.0,,180.767,4863.108,0,0.2,50.3,0.0,27.057,0.413,16.6,9.21,0.975,2,12.84,2434.2,17.05,8.09,155.3,257.7,102.4,0,0,97,40,48.95,533.5,320.1,0.9381,107.5403,1623.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:09,37069.2,ON,MPPT,28.24,3472.5,482.7,7.19,43.5,4.0809,0.11714,1.175,111.0,,180.763,4863.1125,0,0.2,47.0,0.0,26.584,0.542,18.34,12.63,0.975,2,17.6,2912.0,17.05,11.05,152.7,248.9,96.2,0,0,97,40,48.95,533.5,320.1,0.8988,107.5434,1595.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:12,37072.7,ON,MPPT,27.44,3436.6,484.3,7.1,43.6,4.0489,0.11623,1.178,111.0,,180.758,4863.1159,0,0.2,48.7,0.0,26.816,0.523,17.96,10.53,0.976,2,14.68,2962.1,17.05,10.55,169.6,249.7,80.0,0,0,97,40,48.95,533.5,320.1,0.9202,107.5469,1609.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:22,37082.1,ON,MPPT,27.46,3479.9,482.1,7.22,43.6,4.1567,0.11932,1.195,111.0,,180.763,4863.1273,0,0.2,48.4,0.0,26.903,0.542,16.44,10.22,0.975,2,14.24,3044.6,17.05,11.13,183.3,248.5,65.2,0,0,97,40,48.95,533.5,320.1,0.9072,107.5548,1614.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:25,37085.6,ON,MPPT,27.49,2819.8,500.1,5.64,43.5,4.1705,0.11972,1.479,111.0,,180.761,4863.1308,0,0.2,50.3,0.0,27.474,0.416,16.55,7.06,0.975,2,9.84,2407.1,17.05,7.97,184.9,257.8,72.9,0,0,97,40,48.95,533.5,320.1,0.9359,107.5579,1648.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:29,37089.1,ON,MPPT,28.06,3540.0,477.2,7.42,43.5,4.2851,0.123,1.21,111.0,,180.772,4863.1355,0,0.2,46.8,0.0,28.262,0.583,14.76,11.14,0.976,2,15.53,3129.6,17.05,11.82,184.5,246.0,61.5,0,0,97,40,48.95,533.5,320.1,0.8741,107.5611,1695.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:32,37092.7,ON,MPPT,27.26,3284.9,489.0,6.72,43.6,4.2356,0.12159,1.289,111.0,,180.764,4863.139,0,0.2,49.5,0.0,27.464,0.516,17.59,9.17,0.976,2,12.79,2928.0,17.05,10.51,188.3,252.1,63.8,0,0,97,40,48.95,533.5,320.1,0.9202,107.5646,1647.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:36,37096.3,ON,MPPT,27.66,2844.7,499.4,5.7,43.5,4.3465,0.12477,1.528,111.0,,180.76,4863.1438,0,0.2,49.9,0.0,26.537,0.413,17.51,6.71,0.975,2,9.35,2385.7,17.05,8.42,195.1,257.5,62.3,0,0,97,40,48.95,533.5,320.1,0.9337,107.5675,1592.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:45,37105.5,ON,MPPT,27.86,2877.0,498.5,5.77,43.3,3.4588,0.09929,1.202,111.0,97.62,,4863.1542,0,0.2,49.4,0.0,27.041,0.436,15.08,9.86,0.975,2,13.74,2457.3,17.05,8.64,157.9,257.0,99.1,0,0,97,40,48.95,533.5,320.1,0.9321,107.5749,1622.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:49,37109.0,ON,MPPT,27.49,3457.0,481.8,7.18,43.4,2.8513,0.08185,0.825,111.0,,180.75,4863.1576,0,0.2,48.4,0.0,27.716,0.561,15.12,10.44,0.976,2,14.56,3066.9,17.05,11.47,185.2,248.4,63.2,0,0,97,40,48.95,533.5,320.1,0.8929,107.5783,1663.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:53,37112.6,ON,MPPT,27.06,3137.6,492.4,6.37,43.5,2.9939,0.08594,0.954,111.0,,180.753,4863.16,0,0.2,50.3,0.0,27.042,0.487,14.74,9.42,0.975,2,13.12,2823.2,17.05,9.5,173.2,253.9,80.7,0,0,97,40,48.95,533.5,320.1,0.9278,107.5817,1622.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:56:57,37117.2,ON,MPPT,27.66,2846.8,498.9,5.71,43.4,4.1527,0.1192,1.459,111.0,,180.768,4863.1649,0,0.2,49.8,0.0,27.171,0.425,15.62,7.91,0.975,2,11.03,2415.8,17.05,8.37,180.2,257.2,77.1,0,0,97,40,48.95,533.5,320.1,0.9325,107.5852,1630.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:00,37120.7,ON,MPPT,27.24,2612.2,317.2,8.23,43.6,4.0192,0.11537,1.539,111.0,,180.76,4863.1684,0,0.2,22.3,0.0,24.87,0.453,17.49,8.39,0.957,2,11.48,2918.1,16.65,13.74,157.4,163.6,6.2,0,0,97,40,48.95,533.5,320.1,0.5923,107.5884,1492.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,0.293,0.1,2,239
2026-09-07 16:57:10,37130.6,ON,MPPT,26.86,2808.1,499.4,5.62,43.5,3.0256,0.08685,1.077,111.0,,180.771,4863.1772,0,0.2,51.3,0.0,27.336,0.397,17.0,6.21,0.976,2,8.65,2362.8,17.05,8.07,195.0,257.5,62.6,0,0,97,40,48.95,533.5,320.1,0.9396,107.5967,1640.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:14,37134.2,ON,MPPT,27.86,2720.8,500.8,5.43,43.3,3.2316,0.09276,1.188,111.0,,180.763,4863.1807,0,0.2,49.6,0.0,27.377,0.387,17.85,7.97,0.975,2,11.11,2242.2,17.05,7.63,167.9,258.2,90.3,0,0,97,40,48.95,533.5,320.1,0.9385,107.5994,1642.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:17,37137.8,ON,MPPT,27.04,2564.8,312.6,8.21,43.6,2.2199,0.06372,0.866,111.0,,180.756,4863.1832,0,0.2,21.7,0.0,25.661,0.436,17.3,8.01,0.962,2,11.01,2625.8,16.84,13.92,176.0,161.1,-14.9,1,0,97,40,48.95,533.5,320.1,0.6405,107.6024,1539.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,0.387,0.1,2,239
2026-09-07 16:57:21,37141.3,ON,MPPT,28.46,3201.4,489.5,6.54,43.1,0.7615,0.02186,0.238,111.0,,180.753,4863.185,0,0.2,47.4,0.0,27.157,0.54,18.26,11.74,0.975,2,16.37,2819.0,17.05,10.89,163.5,252.3,88.8,0,0,97,40,48.95,533.5,320.1,0.8809,107.6054,1629.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:26,37144.9,ON,MPPT,28.06,2973.3,495.5,6.0,43.1,0.0,0.0,,,,180.759,4863.185,0,0.2,48.7,0.0,28.391,0.464,16.58,7.61,0.975,2,10.6,2531.7,17.05,9.23,196.5,255.5,59.0,0,0,97,40,48.95,533.5,320.1,0.9137,107.609,1703.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:35,37155.7,ON,MPPT,27.86,2819.1,498.5,5.65,43.2,2.5303,0.07263,0.898,111.0,,180.745,4863.1877,0,0.2,49.4,0.0,26.746,0.43,17.65,9.63,0.975,2,13.42,2399.2,17.05,8.28,154.2,257.0,102.8,0,0,97,40,48.95,533.5,320.1,0.9301,107.6171,1604.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:39,37159.2,ON,MPPT,25.49,2542.9,503.6,5.05,43.3,2.0317,0.05832,0.799,111.0,97.62,,4863.1903,0,0.2,54.2,0.0,25.745,0.368,18.57,8.2,0.971,2,11.38,2326.9,17.05,7.81,159.4,259.7,100.3,0,0,97,40,48.95,533.5,320.1,0.942,107.6202,1544.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,0.934,0.1,2,239
2026-09-07 16:57:42,37162.8,ON,MPPT,27.86,3171.6,489.4,6.48,43.2,1.2237,0.03513,0.386,111.0,,180.753,4863.1917,0,0.2,48.5,0.0,26.402,0.509,16.52,12.6,0.975,2,17.56,2765.5,17.05,10.49,142.2,252.3,110.1,0,0,97,40,48.95,533.5,320.1,0.9101,107.6232,1584.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:46,37166.4,ON,MPPT,27.44,3329.7,483.9,6.88,43.3,1.307,0.03752,0.393,111.0,,180.756,4863.1929,0,0.2,48.7,0.0,27.316,0.507,16.88,8.88,0.975,2,12.38,2861.9,17.05,10.6,194.5,249.5,55.0,0,0,97,40,48.95,533.5,320.1,0.9134,107.6262,1639.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:49,37169.9,ON,MPPT,27.26,2659.5,501.2,5.31,43.3,2.4721,0.07096,0.93,111.0,97.62,,4863.1945,0,0.2,50.8,0.0,27.293,0.378,18.39,7.76,0.976,2,10.82,2210.3,17.05,7.28,162.9,258.4,95.5,0,0,97,40,48.95,533.5,320.1,0.9401,107.6291,1637.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:57:59,37179.3,ON,MPPT,27.86,3181.7,488.5,6.51,43.2,1.5007,0.04308,0.472,111.0,,180.756,4863.2013,0,0.2,48.4,0.0,26.93,0.503,18.9,9.97,0.975,2,13.9,2763.1,17.05,10.5,179.9,251.8,72.0,0,0,97,40,48.95,533.5,320.1,0.9103,107.6367,1615.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:58:02,37182.8,ON,MPPT,27.26,3276.9,485.2,6.75,43.3,1.3571,0.03896,0.414,111.0,,180.758,4863.2023,0,0.2,49.1,0.0,26.462,0.507,18.19,10.14,0.975,2,14.13,2851.6,17.05,10.44,173.9,250.2,76.2,0,0,97,40,48.95,533.5,320.1,0.9122,107.6401,1587.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:58:06,37186.4,ON,MPPT,27.26,2649.8,501.1,5.29,43.3,2.4119,0.06923,0.91,111.0,,180.757,4863.2044,0,0.2,50.7,0.0,27.647,0.378,15.86,5.93,0.975,2,8.26,2227.7,17.05,6.99,186.5,258.3,71.9,0,0,97,40,48.95,533.5,320.1,0.9391,107.643,1658.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 16:58:10,37189.9,ON,MPPT,28.06,3000.4,493.3,6.08,43.2,2.7445,0.07878,0.915,111.0,,180.755,4863.2073,0,0.2,48.5,0.0,27.096,0.492,16.59,11.09,0.975,2,15.46,2615.3,17.05,10.25,161.9,254.3,92.4,0,0,97,40,48.95,533.5,320.1,0.918,107.6456,1625.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
